bee,colony,queen,group,PreExposure,framesOnNest,framesOffNest,AtoI_Unbumped_OnNest,ItoA_Unbumped_OnNest,AtoI_Bumped_OnNest,ItoA_Bumped_OnNest,AtoI_Unbumped_OffNest,ItoA_Unbumped_OffNest,AtoI_Bumped_OffNest,ItoA_Bumped_OffNest
4722,1,0,2,1,749,5158,0.00618556701030926,0.166666666666667,0.00483091787439616,0.111111111111111,0.060622914349277,0.0360013981125481,0.0334346504559271,0.112903225806452
4514,1,0,1,1,567,4964,0.0241286863270778,0.2,0,1,0.101519337016575,0.0516927557335275,0.122033898305085,0.0853932584269663
4785,1,0,3,1,3769,1815,0.00344976282880549,0.21875,0.0078125,0.705882352941177,0.0120652945351313,0.395348837209302,0.0029673590504451,0.25
4558,1,0,3,1,818,3799,0.00965250965250963,0.571428571428571,0.00386100386100385,0.5,0.00775674837108287,0.676470588235294,0.0044642857142857,0.571428571428571
4329,1,0,3,1,5179,110,0.0144027110985597,0.490566037735849,0.0121863799283154,0.441176470588235,0,NaN,0,NaN
4671,1,0,1,1,2911,290,0.0025746652935118,0.5,0.00260416666666663,0.142857142857143,0,NaN,0,NaN
4695,1,0,0,1,3418,141,0.00611620795107037,0.5,0.00411946446961897,0.294117647058824,0,NaN,0,NaN
4670,1,0,3,1,1136,2662,0.00772797527047908,0.4375,0.00717703349282295,0.2,0.0653333333333334,0.0311377245508982,0.0132450331125827,0
4756,1,0,3,1,1609,374,0.0253164556962026,0.0411764705882353,0.0280777537796977,0.0428015564202335,0,NaN,0,NaN
4753,1,0,2,1,1415,5177,0.00401606425702816,0.230769230769231,0,NaN,0.0401829467494282,0.0755667506297229,0.00808080808080813,0.666666666666667
4727,1,0,3,1,2517,2016,0.0111028867505552,0.112903225806452,0.0111940298507462,0.0652173913043478,0.072258064516129,0.0609357997823721,0.0164609053497943,0.075
4133,1,0,3,1,8,6087,0,NaN,0,NaN,0.104075691411936,0.0323255813953488,0.113636363636364,0.0701107011070111
4763,1,0,2,1,4270,778,0.00305227012590614,0.5625,0.00335795836131636,0.266666666666667,0.0179153094462541,0.44,0.00862068965517238,1
4819,1,0,2,1,1209,3144,0.00371287128712872,0.5,0.00284090909090906,1,0.0182755388940956,0.0685154975530179,0.0196850393700787,0.032967032967033
4690,1,0,3,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4625,1,0,3,1,1524,509,0.0164319248826291,0.5,0.0152380952380953,0.6,0.0122950819672131,0.0714285714285714,0.00480769230769229,1
4452,1,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4701,1,0,1,1,1911,1052,0.00771604938271608,0.5,0.00594059405940595,0.8,0.114882506527415,0.0704697986577181,0.131578947368421,0.35
4856,1,0,2,1,3270,851,0.0106640814348037,0.444444444444444,0.0101626016260162,0.242424242424242,0.0711610486891385,0.174528301886792,0,1
4111,1,0,2,1,2616,1401,0.00696459663377824,0.366666666666667,0.00290697674418605,0.5,0.0132325141776938,0.259259259259259,0.004,0
4396,1,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4327,1,0,1,1,477,299,0.0114503816793893,0.176470588235294,0.00595238095238093,0.5,0,NaN,0.00854700854700852,0.5
4173,1,0,1,1,149,5449,0,NaN,0,NaN,0.0142400464981111,0.0311052283256122,0.0145631067961165,0.2
4430,1,0,2,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6437,2,1,0,1,5445,106,0.0743494423791822,0.0934752429430819,0.0333333333333333,0.102362204724409,0,NaN,0,NaN
6414,2,0,3,1,3015,33,0.00691881918819193,0.62962962962963,0.011204481792717,0.260869565217391,0,NaN,0,NaN
6435,2,0,3,1,2467,258,0.0124300807955252,0.154471544715447,0.0108695652173914,0.177777777777778,0.099009900990099,0.134328358208955,0.153846153846154,0.179487179487179
6411,2,0,0,1,4139,2409,0.0273124544792426,0.208092485549133,0.0223463687150838,0.298701298701299,0.0289256198347108,0.0496644295302013,0.0246478873239436,0.0659340659340659
6442,2,0,3,1,3399,700,0.00809199318568998,0.307692307692308,0.00578703703703709,0.285714285714286,0.0353535353535354,0.0746268656716418,0.015625,0.25
6433,2,0,3,1,3288,592,0.0107655502392344,0.349397590361446,0.00620155038759695,0.5,0.0126315789473684,0.333333333333333,0.0222222222222223,1
6111,2,0,3,1,3291,440,0.00273597811217507,0.294117647058824,0,0.0909090909090909,0.00609756097560976,0.285714285714286,0,NaN
6472,2,0,3,1,1611,966,0.00665399239543729,0.818181818181818,0.0124740124740125,0.285714285714286,0.0159509202453988,0.722222222222222,0,0.111111111111111
6477,2,0,2,1,712,2178,0.0057803468208093,0.285714285714286,0,0.333333333333333,0.00104712041884814,0.666666666666667,0,NaN
6473,2,0,1,1,1922,2872,0.00982456140350874,0.28,0.00506329113924053,0.333333333333333,0.0637362637362637,0.0293785310734463,0.015748031496063,0.2
5415,2,0,3,1,3647,72,0.0137038446897602,0.514705882352941,0.00937866354044548,0.75,0,NaN,0,NaN
6359,2,0,1,1,2290,2647,0.00634005763688761,0.642857142857143,0.00437636761487969,0.75,0.0450236966824644,0.0292490118577075,0.0827067669172933,0.0319148936170213
5284,2,0,2,1,3433,345,0.00437898089171973,0.292682926829268,0.00813008130081305,0.4,0.0113636363636364,0.6,0.02,0.5
5473,2,0,2,1,1452,3318,0.015358361774744,0.435897435897436,0.0116279069767442,0.111111111111111,0.0445726271630834,0.0830769230769231,0.0162337662337663,0.3
5615,2,0,2,1,1962,4522,0.00696864111498263,0.0967741935483871,0.00536193029490617,0,0.0253353204172876,0.0211466165413534,0.0086580086580087,0.10958904109589
5604,2,0,3,1,1685,3903,0.00155279503105588,0.285714285714286,0.0025974025974026,1,0.00143523501973453,0.00546448087431694,0.0210526315789473,0.0540540540540541
6337,2,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5454,2,0,1,1,1526,3525,0.0399429386590585,0.0623441396508728,0.016,0.0505050505050505,0.0287267080745341,0.0223390275952694,0.0689655172413793,0.0278372591006424
5423,2,0,2,1,4194,933,0.0122866894197953,0.201342281879195,0.00404448938321533,0.186046511627907,0.0124223602484472,0.391304347826087,0,1
6378,2,0,2,1,3128,23,0.0185185185185185,0.193370165745856,0.0114068441064639,0.207547169811321,0,NaN,0,NaN
5472,2,0,3,1,1185,3680,0.0188261351052049,0.26865671641791,0.00540540540540535,0,0.0603532875368008,0.0853146853146853,0.0178571428571429,0.294117647058824
6470,2,0,1,1,1898,2931,0.0122566690699352,0.823529411764706,0.00225225225225223,1,0.045841519318926,0.0599820948970457,0.0326086956521739,0.210526315789474
5416,2,0,2,1,5405,763,0.0144965735371639,0.224719101123595,0.019349164467898,0.233766233766234,0.0508474576271186,0.133004926108374,0.0526315789473685,1
5600,2,0,2,1,2582,753,0.00477200424178159,0.5,0.00841750841750843,0.5,0.00162337662337664,0.222222222222222,0.0229885057471264,0.0909090909090909
5460,2,0,1,1,2516,3209,0.0133136094674556,0.472727272727273,0.00735294117647056,1,0.0551889622075585,0.0657708628005658,0.0101010101010101,0.166666666666667
5410,2,0,3,1,1890,1580,0.00539447066756571,0.727272727272727,0.00292397660818711,0.333333333333333,0.0171821305841925,0.0855855855855856,0.043859649122807,0.161290322580645
5350,2,0,1,1,4399,84,0.0196568977841315,0.225409836065574,0.0258780036968577,0.15606936416185,0,NaN,0,NaN
6219,2,0,3,1,4077,464,0.0201227830832197,0.35031847133758,0.0100334448160535,0.5,0.0248447204968945,0.133333333333333,0.0149253731343284,1
5414,2,0,2,1,197,275,0,NaN,0,NaN,0.0943396226415094,0.0248756218905473,0,0
6179,2,0,3,1,1701,128,0.000869565217391344,0.1,0.00215517241379315,0.111111111111111,0,NaN,0,NaN
6323,2,0,1,1,4337,608,0.0107081174438688,0.30188679245283,0.0110450297366185,0.419354838709677,0.0174927113702624,0.0268456375838926,0,0.5
5444,2,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5659,2,0,3,1,3206,1051,0.00806776926179908,0.450980392156863,0.00324675324675328,1,0.0313479623824452,0.0693069306930693,0.0135135135135135,0.25
5356,2,0,2,1,3251,11,0.00883310088331013,0.0664335664335664,0,0.142857142857143,0,NaN,NaN,NaN
5321,2,0,3,1,2495,76,0.00765606595995294,0.196969696969697,0.00323101777059775,0.214285714285714,0,NaN,0,NaN
5482,2,0,2,1,3806,1512,0.0181200453001132,0.247191011235955,0.016489988221437,0.326923076923077,0.0117395944503735,0.023696682464455,0,0.5
6360,2,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5662,2,0,2,1,1077,3230,0.0247074122236671,0.240506329113924,0.0451127819548872,0.106382978723404,0.0791628753412192,0.0552795031055901,0.105590062111801,0.046875
6278,2,0,1,1,3353,1620,0.0251572327044025,0.373563218390805,0.0166051660516605,0.333333333333333,0.0479338842975207,0.202090592334495,0.028169014084507,0.666666666666667
5346,2,0,3,1,1220,47,0.00904522613065328,0.384615384615385,0.0125,0.333333333333333,0,NaN,0,NaN
5583,2,0,2,1,1703,3475,0.008123476848091,0.314285714285714,0.00763358778625955,0.333333333333333,0.0433996383363472,0.021865889212828,0.0194174757281553,0.1
6279,2,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5483,2,0,2,1,2927,149,0.0101658640984483,0.112359550561798,0.00441176470588234,0.0714285714285714,0,0,0,NaN
6223,2,0,1,1,1488,161,0.00643974241030354,0.5,0.00291545189504372,1,0,NaN,0,NaN
6405,2,0,1,1,1604,2589,0.00693240901213177,0.272727272727273,0.0229226361031518,0.307692307692308,0.0982658959537572,0.0379818594104308,0.0555555555555556,0.0857142857142857
5450,2,0,2,1,1161,231,0,NaN,0,NaN,0,NaN,0,NaN
5421,2,0,1,1,5149,107,0.00686378035902846,0.182608695652174,0.00370370370370365,0.5,0.0169491525423728,0.5,0,NaN
5441,2,0,1,1,4363,32,0.0197600564573042,0.125290023201856,0.0249307479224377,0.0912863070539419,0,NaN,0,NaN
6382,2,0,3,1,2674,231,0.0139175257731958,0.278350515463918,0.00939849624060152,0.4,0.00595238095238093,0.25,0,NaN
6280,2,0,1,1,3067,366,0.00372786579683126,0.166666666666667,0.00525624178712225,0.555555555555556,0.0509554140127388,0.0301204819277108,0.0454545454545454,0.2
5648,2,0,3,1,3439,2508,0.00626223091976519,0.789473684210526,0.00131578947368416,0.666666666666667,0.0371556694426649,0.0790884718498659,0.0184049079754601,0.6
5417,2,0,2,1,2408,753,0.00701978302488837,0.0484581497797357,0.00617283950617287,0.0227272727272727,0.129411764705882,0.0362068965517241,0,NaN
6218,2,0,1,1,2755,2987,0.0500588928150766,0.163498098859316,0.0316301703163017,0.2,0.068503937007874,0.0584192439862543,0.0794701986754967,0.126436781609195
5477,2,0,1,1,3116,1891,0.00741083835108847,0.0684931506849315,0.00490196078431371,0.0769230769230769,0.0626223091976517,0.0252100840336134,0,0
5611,2,0,2,1,3224,2560,0.00838926174496646,0.103448275862069,0.00576923076923075,0.116279069767442,0.0346020761245674,0.0324189526184539,0.0214285714285715,0.16
6132,2,0,2,1,2137,52,0.00658376005852235,0.0978260869565217,0.00355239786856132,0.181818181818182,0,NaN,0,NaN
5351,2,0,2,1,3471,308,0.0193122939236929,0.109467455621302,0.0115740740740741,0.325,0,NaN,0,NaN
5318,2,0,1,1,1222,1977,0.00935672514619879,0.461538461538462,0.0074626865671642,0.2,0.0326996197718631,0.075993091537133,0.0185185185185185,0.2
5383,2,0,2,1,2974,587,0.0225937641211026,0.4,0.0117878192534381,0.666666666666667,0.00391389432485323,0.6,0.02,NaN
5285,2,0,1,1,1674,2807,0.00663349917081257,0.307692307692308,0.00810810810810814,0.375,0.0827858081471747,0.0325476992143659,0.0402298850574713,0.207547169811321
5408,2,0,1,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5445,2,0,3,1,1947,269,0.00742942050520057,0.321428571428571,0.00426439232409381,0.214285714285714,0,NaN,0,NaN
5579,2,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5353,2,0,1,1,1315,66,0.00827423167848695,1,0.00717703349282295,0.714285714285714,0,NaN,0,NaN
5476,2,0,3,1,4919,303,0.0209324452901998,0.138952164009112,0.0104166666666666,0.1,0.0188679245283019,0.0384615384615385,0.0454545454545454,0.333333333333333
5573,2,0,2,1,2342,1086,0.00850822461712986,0.317073170731707,0.00447427293064873,0.5,0.131782945736434,0.0389937106918239,0.0714285714285714,0.3
5601,2,0,1,1,2863,152,0.00691244239631339,0.291666666666667,0.00579150579150578,0.130434782608696,0,1,0,NaN
5653,2,0,3,1,1976,15,0.00837520938023451,0.0394088669950739,0.0137931034482759,0.205882352941176,0,NaN,0,NaN
5281,2,0,1,1,1292,2223,0.00102145045965274,1,0.00338983050847452,0.5,0.0753588516746412,0.0499583680266445,0.0833333333333334,0.126760563380282
6143,2,0,2,1,914,2340,0.00270635994587276,0.333333333333333,0,NaN,0.00977198697068404,0.028169014084507,0.00869565217391299,0.2
5253,2,0,1,1,3485,651,0.011049723756906,0.4,0.00733496332518335,0.75,0.0220883534136547,0.545454545454545,0.0338983050847458,0.75
5382,2,0,1,1,3927,188,0.0137830975698223,0.151515151515152,0.0166028097062579,0.2,0,0.333333333333333,0,NaN
5352,2,0,1,1,2528,1785,0.00617283950617287,0.0633802816901408,0,0.0714285714285714,0.0481695568400771,0.0200348432055749,0.0370370370370371,0.147058823529412
6146,2,0,2,1,1856,360,0.00776531492666088,0.0930232558139535,0,NaN,0.00480769230769229,0.025974025974026,0,NaN
6182,2,0,3,1,996,252,0.00451807228915657,0.272727272727273,0,NaN,0,NaN,0,NaN
5283,2,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6415,2,0,3,1,3841,139,0.0180616740088105,0.0653357531760436,0.00753768844221103,0.092436974789916,0,NaN,0,NaN
6324,2,0,3,1,90,0,0,0,0,0,NaN,NaN,NaN,NaN
6249,2,0,2,1,2936,1359,0.0071343638525565,0.033003300330033,0.00458015267175571,0.0292887029288703,0.0284301606922126,0.0782312925170068,0.0217391304347826,0.0285714285714286
5327,2,0,1,1,2405,67,0.011742892459827,0.219512195121951,0.00972762645914393,0.0674157303370786,0,NaN,0,NaN
5294,2,0,1,1,4442,32,0.0141006097560976,0.0502215657311669,0.00957592339261282,0.05078125,0,NaN,0,NaN
6379,2,0,1,1,2812,106,0.00385250412768301,0.257142857142857,0.00573065902578795,0.294117647058824,0,NaN,0,NaN
5658,2,0,3,1,90,4801,0.0256410256410257,1,0.0526315789473685,0.2,0.0440278988666085,0.0429314830875976,0,0.2
6188,2,0,2,1,1167,36,0.0024691358024691,0.166666666666667,0.0089285714285714,0.333333333333333,0,NaN,0,NaN
6110,2,0,0,1,0,675,NaN,NaN,NaN,NaN,NaN,0,NaN,0
6147,2,0,0,1,0,6626,NaN,NaN,NaN,NaN,1,0.000153374233128834,NaN,0
6383,2,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6240,2,0,3,1,2930,36,0.015984015984016,0.23448275862069,0.0155763239875389,0.181818181818182,0,NaN,0,NaN
6313,2,0,3,1,984,102,0,NaN,0,NaN,0,NaN,0,NaN
5384,2,0,3,1,1426,180,0.00396432111000988,0.8,0,NaN,0,NaN,0,NaN
6294,2,0,2,1,1663,165,0.00938566552901021,1,0.0180412371134021,0.8,0,NaN,0,NaN
6184,2,0,2,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5290,3,1,0,1,5413,84,0.0846724351050679,0.27156862745098,0.121983914209115,0.227027027027027,0.0476190476190477,0.375,0.12,0.285714285714286
6254,3,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6185,3,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6101,3,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6222,3,0,0,1,0,6609,NaN,NaN,NaN,NaN,0.125,0.000156323276535876,NaN,0
6695,3,0,2,1,1754,46,0.019501625135428,0.0588235294117647,0.0127226463104325,0.0980392156862745,0,NaN,0,NaN
6713,3,0,3,1,3842,910,0.0198019801980198,0.279411764705882,0.0193621867881549,0.27906976744186,0.0228494623655914,0.258064516129032,0,1
6703,3,0,3,1,215,295,0.00632911392405067,1,0.0204081632653061,1,0,NaN,0,NaN
6502,3,0,0,1,518,0,0.00307692307692309,0.2,0,NaN,NaN,NaN,NaN,NaN
6696,3,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6499,3,0,2,1,2453,659,0.00228832951945079,0.363636363636364,0.00185528756957332,0.125,0.00559701492537312,0.181818181818182,0,NaN
6717,3,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6212,3,0,0,1,1196,3069,0,NaN,0,NaN,0.0471900471900472,0.2,0.0408163265306123,0.117647058823529
6548,3,0,2,1,4517,755,0.0282539682539683,0.236702127659574,0.0132689987937273,0.243243243243243,0.00837520938023451,0.135135135135135,0,0
6505,3,0,0,1,3791,384,0.0113458528951487,0.107438016528926,0.010178117048346,0.289473684210526,0.0116731517509727,0.0476190476190476,0,NaN
5578,3,0,0,1,23,1806,0,NaN,NaN,NaN,0.0403846153846154,0.0165016501650165,0.0769230769230769,1
6684,3,0,2,1,2282,562,0.00854139290407363,0.631578947368421,0.00488599348534202,0.5,0,NaN,0,NaN
6537,3,0,3,1,996,1584,0.00910470409711683,0.307692307692308,0.00416666666666665,0.142857142857143,0.0461409395973155,0.266009852216749,0.016,0.25
6710,3,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5312,3,0,3,1,3999,183,0.00547008547008543,0.210526315789474,0.010958904109589,0.212121212121212,0.00680272108843538,0.2,0,NaN
6189,3,0,3,1,2920,323,0.00774443368828659,0.285714285714286,0.00730994152046782,0.296296296296296,0.00384615384615383,1,0,NaN
6706,3,0,2,1,2565,2638,0.0362204724409448,0.346938775510204,0.00502512562814073,0.5,0.0336134453781513,0.152284263959391,0.0249221183800623,0.105263157894737
6685,3,0,2,1,2984,205,0.0112820512820513,0.611111111111111,0.00932400932400934,0.444444444444444,0,NaN,0,NaN
6688,3,0,0,1,101,214,0,NaN,0.0526315789473685,0.166666666666667,0.01,0.0125,0,0.5
6632,3,0,1,1,1604,976,0.00605536332179935,0.21875,0.0152439024390244,0.5,0.0246575342465754,0.0188284518828452,0,NaN
6310,3,0,3,1,1431,322,0.033921302578019,0.108870967741935,0.0175438596491229,0.032967032967033,0,NaN,0,NaN
6509,3,0,3,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6503,3,0,2,1,2583,1621,0.00682773109243695,0.240740740740741,0.0058708414872799,0.375,0.0405405405405406,0.0540958268933539,0.0210526315789473,1
6504,3,0,1,1,2466,3257,0.00609013398294767,0.342857142857143,0.0147275405007363,0.285714285714286,0.00469144713099967,0.270833333333333,0,0.333333333333333
6508,3,0,2,1,1827,3612,0.00913621262458475,0.473684210526316,0.00972762645914393,0.307692307692308,0.0634834508952794,0.0790402258292167,0.0488888888888889,0.194805194805195
6498,3,0,0,1,491,283,0,0.2,0.00884955752212391,0,0.0483870967741935,0.0359712230215827,0,0
6410,3,0,1,1,718,4618,0.00364298724954459,0.117647058823529,0,NaN,0.058252427184466,0.0269130998702983,0,0
6372,3,0,0,1,4223,36,0.0243610223642172,0.476190476190476,0.0169992609016999,0.28735632183908,0,NaN,0,NaN
6275,3,0,1,1,2766,795,0.00390434358223524,0.36,0.00698080279232116,0.4,0.012987012987013,0.346153846153846,0,1
5347,3,0,1,1,1490,51,0.00652376514445485,0.875,0,NaN,0,NaN,0,NaN
6128,3,0,2,1,1025,603,0.0014306151645207,0.5,0.00763358778625955,0.0769230769230769,0,NaN,0,NaN
5291,3,0,3,1,4577,921,0.00376811594202897,0.230769230769231,0.00420168067226889,1,0.0180995475113123,0.111111111111111,0.010752688172043,0
6332,3,0,0,1,1046,2020,0.0348692403486924,0.509433962264151,0.0806451612903226,0.315789473684211,0.0301576422206991,0.102941176470588,0.024390243902439,0.375
6183,3,0,2,1,5185,170,0.00552791597567714,0.425531914893617,0.00444444444444447,0.5,0,NaN,0.0178571428571429,0.5
6340,3,0,0,1,3286,464,0.0134724033029118,0.46031746031746,0.00664893617021278,0.352941176470588,0.00840336134453779,0.666666666666667,0.0172413793103449,1
6129,3,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6317,3,0,2,1,2488,2113,0.00976450315910393,0.326086956521739,0.00476190476190474,0.235294117647059,0.0108447488584474,0.129496402877698,0.0108695652173914,0.125
6138,3,0,1,1,1561,556,0.00499001996007986,0.625,0.00221729490022171,0.333333333333333,0.00934579439252337,0.0111940298507463,0,NaN
5652,3,0,2,1,2231,274,0.0114503816793893,0.287878787878788,0.00383141762452111,1,0,NaN,0,NaN
5614,3,0,3,1,2954,512,0.00287218764959307,0.583333333333333,0.00664010624169986,0.294117647058824,0,NaN,0,NaN
6106,3,0,3,1,4049,818,0.00620891161431703,0.447368421052632,0.00639269406392695,0.466666666666667,0.0086580086580087,0.375,0,NaN
5292,3,0,3,1,1462,303,0.00901713255184855,0.32,0.00381679389312972,0.25,0.00505050505050508,0.0303030303030303,0,NaN
6373,3,0,1,1,2033,1037,0.0102529049897471,0.5,0.00653594771241828,0.5,0.00451977401129944,0.272727272727273,0.0125,1
6306,3,0,2,1,4661,779,0.0399731273093719,0.130237825594564,0.00940438871473359,0.212121212121212,0.0540540540540541,0.12037037037037,0,NaN
6251,3,0,0,1,840,240,0.024390243902439,0.324324324324324,0,1,0,NaN,0,NaN
6350,3,0,3,1,4235,111,0.0242825607064018,0.220216606498195,0.0135004821600772,0.246376811594203,0,NaN,0,NaN
6151,3,0,1,1,1043,687,0.0100286532951289,0.277777777777778,0.00680272108843538,0.571428571428571,0.00336134453781511,0.5,0,NaN
5385,3,0,3,1,1195,361,0,NaN,0,NaN,0,NaN,0,NaN
6369,3,0,2,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6463,3,0,1,1,1018,498,0.00145137880986934,1,0.00328947368421051,0.333333333333333,0,NaN,0,NaN
6466,3,0,3,1,2614,949,0.012779552715655,0.237623762376238,0.0109289617486339,0.333333333333333,0.0113924050632911,0.158730158730159,0,NaN
6258,3,0,2,1,2654,333,0.000516262261228695,0.2,0.00151057401812693,1,0,NaN,0,NaN
6161,3,0,3,1,570,354,0.00468384074941453,0.25,0,NaN,0.0033333333333333,0.25,0,0
5582,3,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5357,3,0,1,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5388,3,0,1,1,1508,287,0.00101112234580381,0.0909090909090909,0.00214132762312635,1,0,NaN,0,NaN
5314,3,0,2,1,3296,65,0.00953895071542132,0.392156862745098,0.00315457413249209,0.545454545454545,0,NaN,0,NaN
5649,3,0,1,1,3569,777,0.017703132092601,0.056198347107438,0.00986842105263153,0.4,0.0212765957446809,0.311111111111111,0,NaN
6209,3,0,2,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5259,3,0,1,1,2434,522,0.0120405576679341,0.548387096774194,0.0111420612813371,0.526315789473684,0.00205338809034905,1,0,NaN
5443,3,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6139,3,0,2,1,10,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5379,3,0,3,1,4692,339,0.088515660463005,0.114081996434938,0.0237717908082409,0.191919191919192,0.00694444444444442,0.4,0,NaN
6152,3,0,1,1,632,152,0,0.333333333333333,0.0121951219512195,0,0,NaN,0,NaN
6448,3,0,1,1,5187,290,0.136219640971489,0.145901639344262,0.0919282511210763,0.151187904967603,0.028169014084507,0.857142857142857,0,NaN
6156,3,0,1,1,1544,71,0.00687285223367695,0.285714285714286,0.0120481927710844,0.266666666666667,0,NaN,0,NaN
6341,3,0,3,1,2122,1446,0.0102432778489117,0.473684210526316,0.0181818181818182,0.6,0.0386384544618216,0.201923076923077,0.00840336134453779,NaN
6107,3,0,1,1,972,219,0.00495867768595037,0.111111111111111,0,0.125,0.00552486187845302,0.333333333333333,0,NaN
6346,3,0,2,1,3193,183,0.00714966634890368,0.3,0.00451977401129944,0.25,0,0,0,0.142857142857143
6241,3,0,1,1,2742,1203,0.0278372591006424,0.199248120300752,0.0239520958083832,0.218181818181818,0.0508982035928144,0.0746606334841629,0,0
5319,3,0,0,1,1582,184,0.00394088669950743,0.25,0.015625,0.7,0,NaN,0,NaN
6479,3,0,3,1,3924,187,0.00858232676414494,0.651162790697674,0.00607902735562305,0.333333333333333,0,NaN,0,NaN
6213,3,0,3,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6142,3,0,3,1,1349,720,0.00937500000000002,0.714285714285714,0.0122448979591837,0.333333333333333,0.0355329949238579,0.0129032258064516,0,0
5378,3,0,1,1,2525,984,0.011608623548922,0.351851851851852,0.00177935943060503,1,0.0107142857142857,0.216216216216216,0,NaN
5258,3,0,1,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5451,3,0,2,1,1948,2980,0.00580551523947748,0.666666666666667,0.0044642857142857,0.666666666666667,0.0949720670391061,0.0317385125532923,0.064935064935065,0.147058823529412
5325,3,0,3,1,495,259,0.0126582278481012,0.4,0.0211267605633803,0.6,0,NaN,0,NaN
6400,3,0,2,1,2907,940,0.0187214611872146,0.431578947368421,0.010752688172043,0.666666666666667,0.00498753117206985,0.181818181818182,0.0151515151515151,0
6285,3,0,2,1,18,2134,0,NaN,0,NaN,0.051923076923077,0.0487804878048781,0,0.222222222222222
6284,3,0,2,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6571,3,0,0,1,2251,1122,0.00832799487508007,0.590909090909091,0.00501672240802675,0.666666666666667,0.0512396694214876,0.0763358778625954,0,NaN
6772,3,0,3,1,1364,1394,0.010250569476082,0.0645161290322581,0.0210084033613446,0.0789473684210526,0.0988023952095808,0.0307101727447217,0,NaN
6560,3,0,3,1,2400,365,0.0124526258798051,0.479166666666667,0.00815217391304346,1,0,NaN,0,NaN
6674,3,0,0,1,1666,95,0.0138888888888888,0.515151515151515,0.00800000000000001,1,0,NaN,0,NaN
6604,4,1,0,1,2963,818,0.0958395245170877,0.116257947320618,0.110526315789474,0.073482428115016,0.0838926174496645,0.0633608815426997,0.162790697674419,0.0792079207920792
6570,4,0,2,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6575,4,0,2,1,1113,2518,0,NaN,0,NaN,0.00368615060558186,0.19047619047619,0,NaN
6746,4,0,1,1,2037,3974,0.0370370370370371,0.335483870967742,0.0275482093663911,0.149253731343284,0.100961538461538,0.048849414614453,0.0202020202020202,0.285714285714286
6637,4,0,3,1,801,2963,0.00705467372134039,0.181818181818182,0.00584795321637432,0.222222222222222,0.118811881188119,0.0595105672969967,0.0304878048780488,0.0847457627118644
6741,4,0,2,1,1656,1807,0.00889679715302494,0.333333333333333,0.00696055684454755,0.571428571428571,0.0707732634338138,0.0718232044198895,0.0240549828178694,0.8
6680,4,0,2,1,1310,1833,0.00370828182941907,0.0925925925925926,0.0273037542662116,0.0608695652173913,0.0515463917525774,0.0281195079086116,0.0123456790123457,0.0769230769230769
6599,4,0,1,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6629,4,0,2,1,1107,205,0.00264200792602376,0.333333333333333,0,NaN,0.0148148148148148,0.5,0,NaN
